day,blob1_id,blob1_color,blob1_strategy,blob2_id,blob2_color,blob2_strategy,blob1_choice,blob2_choice,result
16,green11,green,mirror,green12,green,mirror,paper,rock,win
16,blue09,blue,random,red04,red,dominant,rock,rock,draw
16,blue10,blue,random,green13,green,mirror,paper,paper,draw
16,red05,red,dominant,black02,black,lstm,paper,paper,draw
16,green14,green,mirror,green15,green,mirror,rock,scissors,win
16,green16,green,mirror,blue11,blue,random,paper,paper,draw
16,green17,green,mirror,blue12,blue,random,scissors,rock,loss
16,green18,green,mirror,green19,green,mirror,paper,scissors,loss
16,green20,green,mirror,blue13,blue,random,rock,paper,loss
16,green21,green,mirror,black03,black,lstm,rock,rock,draw
16,blue14,blue,random,green22,green,mirror,scissors,rock,loss
16,green23,green,mirror,green24,green,mirror,paper,rock,win
16,red06,red,dominant,blue15,blue,random,rock,paper,loss
16,blue16,blue,random,green25,green,mirror,rock,paper,loss
16,red07,red,dominant,black04,black,lstm,rock,scissors,win
16,red08,red,dominant,green26,green,mirror,scissors,rock,loss
16,black05,black,lstm,green27,green,mirror,paper,scissors,loss
16,green28,green,mirror,red09,red,dominant,paper,scissors,loss
16,purple01,purple,rl,black06,black,lstm,rock,rock,draw
16,green29,green,mirror,blue17,blue,random,paper,rock,win
16,green30,green,mirror,green31,green,mirror,paper,scissors,loss
16,green32,green,mirror,green33,green,mirror,rock,paper,loss
16,blue18,blue,random,green34,green,mirror,rock,rock,draw
16,green35,green,mirror,black07,black,lstm,rock,scissors,win
16,green36,green,mirror,green37,green,mirror,paper,scissors,loss
16,blue19,blue,random,green38,green,mirror,paper,scissors,loss
16,green39,green,mirror,green40,green,mirror,paper,rock,win
16,red10,red,dominant,blue20,blue,random,scissors,rock,loss
16,green41,green,mirror,black08,black,lstm,paper,scissors,loss
16,green42,green,mirror,green43,green,mirror,scissors,rock,loss
16,green44,green,mirror,blue21,blue,random,paper,scissors,loss
16,blue22,blue,random,green45,green,mirror,scissors,paper,win
16,blue23,blue,random,blue24,blue,random,scissors,paper,win
16,green46,green,mirror,green47,green,mirror,scissors,rock,loss
16,blue25,blue,random,green48,green,mirror,paper,scissors,loss
16,red11,red,dominant,blue26,blue,random,rock,paper,loss
17,red00,red,dominant,blue00,blue,random,rock,scissors,win
17,green00,green,mirror,purple00,purple,rl,rock,scissors,win
17,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
17,blue01,blue,random,green01,green,mirror,scissors,rock,loss
17,blue02,blue,random,green02,green,mirror,paper,paper,draw
17,red01,red,dominant,green03,green,mirror,rock,paper,loss
17,blue03,blue,random,green04,green,mirror,paper,scissors,loss
17,blue04,blue,random,green05,green,mirror,paper,scissors,loss
17,green06,green,mirror,red02,red,dominant,paper,rock,win
17,green07,green,mirror,blue05,blue,random,scissors,scissors,draw
17,blue06,blue,random,blue07,blue,random,scissors,scissors,draw
17,green08,green,mirror,green09,green,mirror,scissors,rock,loss
17,red03,red,dominant,green10,green,mirror,scissors,paper,win
17,black01,black,lstm,blue08,blue,random,rock,paper,loss
17,green11,green,mirror,green12,green,mirror,paper,scissors,loss
17,blue09,blue,random,red04,red,dominant,scissors,scissors,draw
17,blue10,blue,random,green13,green,mirror,paper,scissors,loss
17,red05,red,dominant,black02,black,lstm,rock,paper,loss
17,green14,green,mirror,green15,green,mirror,rock,paper,loss
17,green16,green,mirror,blue11,blue,random,paper,paper,draw
17,green17,green,mirror,blue12,blue,random,scissors,paper,win
17,green18,green,mirror,green19,green,mirror,scissors,scissors,draw
17,green20,green,mirror,blue13,blue,random,scissors,scissors,draw
17,green21,green,mirror,black03,black,lstm,paper,rock,win
17,blue14,blue,random,green22,green,mirror,scissors,rock,loss
17,green23,green,mirror,green24,green,mirror,paper,scissors,loss
17,red06,red,dominant,blue15,blue,random,rock,scissors,win
17,blue16,blue,random,green25,green,mirror,rock,paper,loss
17,red07,red,dominant,black04,black,lstm,paper,scissors,loss
17,red08,red,dominant,green26,green,mirror,scissors,rock,loss
17,black05,black,lstm,green27,green,mirror,paper,scissors,loss
17,green28,green,mirror,red09,red,dominant,rock,paper,loss
17,purple01,purple,rl,black06,black,lstm,rock,rock,draw
17,green29,green,mirror,blue17,blue,random,paper,paper,draw
17,green30,green,mirror,green31,green,mirror,rock,scissors,win
17,green32,green,mirror,green33,green,mirror,rock,paper,loss
17,blue18,blue,random,green34,green,mirror,scissors,paper,win
17,green35,green,mirror,black07,black,lstm,rock,scissors,win
17,green36,green,mirror,green37,green,mirror,paper,scissors,loss
17,blue19,blue,random,green38,green,mirror,scissors,scissors,draw
17,green39,green,mirror,green40,green,mirror,paper,scissors,loss
17,red10,red,dominant,blue20,blue,random,paper,paper,draw
17,green41,green,mirror,black08,black,lstm,rock,rock,draw
17,green42,green,mirror,green43,green,mirror,scissors,rock,loss
17,green44,green,mirror,blue21,blue,random,rock,rock,draw
17,blue22,blue,random,green45,green,mirror,rock,paper,loss
17,blue23,blue,random,blue24,blue,random,scissors,rock,loss
17,green46,green,mirror,green47,green,mirror,scissors,rock,loss
17,blue25,blue,random,green48,green,mirror,rock,rock,draw
17,red11,red,dominant,blue26,blue,random,rock,paper,loss
18,red00,red,dominant,blue00,blue,random,paper,paper,draw
18,green00,green,mirror,purple00,purple,rl,rock,paper,loss
18,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
18,blue01,blue,random,green01,green,mirror,paper,paper,draw
18,blue02,blue,random,green02,green,mirror,scissors,rock,loss
18,red01,red,dominant,green03,green,mirror,scissors,scissors,draw
18,blue03,blue,random,green04,green,mirror,paper,scissors,loss
18,blue04,blue,random,green05,green,mirror,rock,paper,loss
18,green06,green,mirror,red02,red,dominant,paper,rock,win
18,green07,green,mirror,blue05,blue,random,rock,paper,loss
18,blue06,blue,random,blue07,blue,random,paper,scissors,loss
18,green08,green,mirror,green09,green,mirror,scissors,rock,loss
18,red03,red,dominant,green10,green,mirror,scissors,scissors,draw
18,black01,black,lstm,blue08,blue,random,rock,scissors,win
18,green11,green,mirror,green12,green,mirror,paper,scissors,loss
18,blue09,blue,random,red04,red,dominant,paper,rock,win
18,blue10,blue,random,green13,green,mirror,scissors,scissors,draw
18,red05,red,dominant,black02,black,lstm,paper,paper,draw
18,green14,green,mirror,green15,green,mirror,rock,paper,loss
18,green16,green,mirror,blue11,blue,random,scissors,rock,loss
18,green17,green,mirror,blue12,blue,random,scissors,rock,loss
18,green18,green,mirror,green19,green,mirror,rock,scissors,win
18,green20,green,mirror,blue13,blue,random,scissors,scissors,draw
18,green21,green,mirror,black03,black,lstm,paper,rock,win
18,blue14,blue,random,green22,green,mirror,scissors,rock,loss
18,green23,green,mirror,green24,green,mirror,paper,scissors,loss
18,red06,red,dominant,blue15,blue,random,rock,scissors,win
18,blue16,blue,random,green25,green,mirror,paper,paper,draw
18,red07,red,dominant,black04,black,lstm,rock,scissors,win
18,red08,red,dominant,green26,green,mirror,rock,scissors,win
18,black05,black,lstm,green27,green,mirror,paper,scissors,loss
18,green28,green,mirror,red09,red,dominant,rock,scissors,win
18,purple01,purple,rl,black06,black,lstm,rock,rock,draw
18,green29,green,mirror,blue17,blue,random,paper,rock,win
18,green30,green,mirror,green31,green,mirror,rock,rock,draw
18,green32,green,mirror,green33,green,mirror,scissors,paper,win
18,blue18,blue,random,green34,green,mirror,rock,paper,loss
18,green35,green,mirror,black07,black,lstm,rock,scissors,win
18,green36,green,mirror,green37,green,mirror,paper,scissors,loss
18,blue19,blue,random,green38,green,mirror,scissors,paper,win
18,green39,green,mirror,green40,green,mirror,paper,scissors,loss
18,red10,red,dominant,blue20,blue,random,paper,paper,draw
18,green41,green,mirror,black08,black,lstm,paper,scissors,loss
18,green42,green,mirror,green43,green,mirror,rock,rock,draw
18,green44,green,mirror,blue21,blue,random,paper,scissors,loss
18,blue22,blue,random,green45,green,mirror,scissors,rock,loss
18,blue23,blue,random,blue24,blue,random,paper,scissors,loss
18,green46,green,mirror,green47,green,mirror,rock,rock,draw
18,blue25,blue,random,green48,green,mirror,scissors,paper,win
18,red11,red,dominant,blue26,blue,random,rock,rock,draw
19,red00,red,dominant,blue00,blue,random,rock,paper,loss
19,green00,green,mirror,purple00,purple,rl,rock,paper,loss
19,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
19,blue01,blue,random,green01,green,mirror,scissors,rock,loss
19,blue02,blue,random,green02,green,mirror,scissors,rock,loss
19,red01,red,dominant,green03,green,mirror,paper,paper,draw
19,blue03,blue,random,green04,green,mirror,paper,scissors,loss
19,blue04,blue,random,green05,green,mirror,paper,paper,draw
19,green06,green,mirror,red02,red,dominant,paper,scissors,loss
19,green07,green,mirror,blue05,blue,random,paper,scissors,loss
19,blue06,blue,random,blue07,blue,random,scissors,scissors,draw
19,green08,green,mirror,green09,green,mirror,paper,rock,win
19,red03,red,dominant,green10,green,mirror,rock,paper,loss
19,black01,black,lstm,blue08,blue,random,rock,paper,loss
19,green11,green,mirror,green12,green,mirror,scissors,scissors,draw
19,blue09,blue,random,red04,red,dominant,scissors,scissors,draw
19,blue10,blue,random,green13,green,mirror,paper,scissors,loss
19,red05,red,dominant,black02,black,lstm,paper,paper,draw
19,green14,green,mirror,green15,green,mirror,paper,paper,draw
19,green16,green,mirror,blue11,blue,random,rock,rock,draw
19,green17,green,mirror,blue12,blue,random,scissors,scissors,draw
19,green18,green,mirror,green19,green,mirror,rock,paper,loss
19,green20,green,mirror,blue13,blue,random,scissors,paper,win
19,green21,green,mirror,black03,black,lstm,paper,rock,win
19,blue14,blue,random,green22,green,mirror,paper,rock,win
19,green23,green,mirror,green24,green,mirror,rock,scissors,win
19,red06,red,dominant,blue15,blue,random,rock,scissors,win
19,blue16,blue,random,green25,green,mirror,paper,rock,win
19,red07,red,dominant,black04,black,lstm,rock,scissors,win
19,red08,red,dominant,green26,green,mirror,rock,rock,draw
19,black05,black,lstm,green27,green,mirror,paper,scissors,loss
19,green28,green,mirror,red09,red,dominant,rock,rock,draw
19,purple01,purple,rl,black06,black,lstm,rock,rock,draw
19,green29,green,mirror,blue17,blue,random,paper,paper,draw
19,green30,green,mirror,green31,green,mirror,rock,paper,loss
19,green32,green,mirror,green33,green,mirror,scissors,rock,loss
19,blue18,blue,random,green34,green,mirror,scissors,rock,loss
19,green35,green,mirror,black07,black,lstm,rock,scissors,win
19,green36,green,mirror,green37,green,mirror,rock,scissors,win
19,blue19,blue,random,green38,green,mirror,rock,rock,draw
19,green39,green,mirror,green40,green,mirror,scissors,scissors,draw
19,red10,red,dominant,blue20,blue,random,rock,paper,loss
19,green41,green,mirror,black08,black,lstm,rock,rock,draw
19,green42,green,mirror,green43,green,mirror,paper,rock,win
19,green44,green,mirror,blue21,blue,random,rock,rock,draw
19,blue22,blue,random,green45,green,mirror,scissors,rock,loss
19,blue23,blue,random,blue24,blue,random,scissors,rock,loss
19,green46,green,mirror,green47,green,mirror,paper,rock,win
19,blue25,blue,random,green48,green,mirror,rock,paper,loss
19,red11,red,dominant,blue26,blue,random,scissors,paper,win
20,red00,red,dominant,blue00,blue,random,rock,rock,draw
20,green00,green,mirror,purple00,purple,rl,scissors,paper,win
20,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
20,blue01,blue,random,green01,green,mirror,scissors,rock,loss
20,blue02,blue,random,green02,green,mirror,scissors,rock,loss
20,red01,red,dominant,green03,green,mirror,rock,paper,loss
20,blue03,blue,random,green04,green,mirror,scissors,scissors,draw
20,blue04,blue,random,green05,green,mirror,paper,scissors,loss
20,green06,green,mirror,red02,red,dominant,paper,rock,win
20,green07,green,mirror,blue05,blue,random,rock,scissors,win
20,blue06,blue,random,blue07,blue,random,paper,scissors,loss
20,green08,green,mirror,green09,green,mirror,paper,rock,win
20,red03,red,dominant,green10,green,mirror,rock,scissors,win
20,black01,black,lstm,blue08,blue,random,rock,scissors,win
20,green11,green,mirror,green12,green,mirror,rock,scissors,win
20,blue09,blue,random,red04,red,dominant,paper,paper,draw
20,blue10,blue,random,green13,green,mirror,rock,scissors,win
20,red05,red,dominant,black02,black,lstm,scissors,paper,win
20,green14,green,mirror,green15,green,mirror,scissors,paper,win
20,green16,green,mirror,blue11,blue,random,scissors,scissors,draw
20,green17,green,mirror,blue12,blue,random,paper,paper,draw
20,green18,green,mirror,green19,green,mirror,rock,paper,loss
20,green20,green,mirror,blue13,blue,random,scissors,scissors,draw
20,green21,green,mirror,black03,black,lstm,paper,scissors,loss
20,blue14,blue,random,green22,green,mirror,scissors,rock,loss
20,green23,green,mirror,green24,green,mirror,rock,paper,loss
20,red06,red,dominant,blue15,blue,random,rock,rock,draw
20,blue16,blue,random,green25,green,mirror,paper,scissors,loss
20,red07,red,dominant,black04,black,lstm,rock,scissors,win
20,red08,red,dominant,green26,green,mirror,rock,paper,loss
20,black05,black,lstm,green27,green,mirror,paper,scissors,loss
20,green28,green,mirror,red09,red,dominant,rock,paper,loss
20,purple01,purple,rl,black06,black,lstm,rock,rock,draw
20,green29,green,mirror,blue17,blue,random,paper,paper,draw
20,green30,green,mirror,green31,green,mirror,rock,paper,loss
20,green32,green,mirror,green33,green,mirror,scissors,rock,loss
20,blue18,blue,random,green34,green,mirror,scissors,rock,loss
20,green35,green,mirror,black07,black,lstm,rock,scissors,win
20,green36,green,mirror,green37,green,mirror,rock,paper,loss
20,blue19,blue,random,green38,green,mirror,paper,rock,win
20,green39,green,mirror,green40,green,mirror,rock,scissors,win
20,red10,red,dominant,blue20,blue,random,paper,paper,draw
20,green41,green,mirror,black08,black,lstm,paper,rock,win
20,green42,green,mirror,green43,green,mirror,paper,scissors,loss
20,green44,green,mirror,blue21,blue,random,scissors,rock,loss
20,blue22,blue,random,green45,green,mirror,rock,paper,loss
20,blue23,blue,random,blue24,blue,random,scissors,rock,loss
20,green46,green,mirror,green47,green,mirror,paper,scissors,loss
20,blue25,blue,random,green48,green,mirror,rock,paper,loss
20,red11,red,dominant,blue26,blue,random,paper,paper,draw
21,red00,red,dominant,blue00,blue,random,rock,scissors,win
21,green00,green,mirror,purple00,purple,rl,scissors,paper,win
21,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
21,blue01,blue,random,green01,green,mirror,rock,rock,draw
21,blue02,blue,random,green02,green,mirror,scissors,rock,loss
21,red01,red,dominant,green03,green,mirror,rock,paper,loss
21,blue03,blue,random,green04,green,mirror,scissors,rock,loss
21,blue04,blue,random,green05,green,mirror,paper,scissors,loss
21,green06,green,mirror,red02,red,dominant,paper,rock,win
21,green07,green,mirror,blue05,blue,random,rock,rock,draw
21,blue06,blue,random,blue07,blue,random,scissors,rock,loss
21,green08,green,mirror,green09,green,mirror,paper,scissors,loss
21,red03,red,dominant,green10,green,mirror,paper,paper,draw
21,black01,black,lstm,blue08,blue,random,rock,scissors,win
21,green11,green,mirror,green12,green,mirror,rock,paper,loss
21,blue09,blue,random,red04,red,dominant,scissors,scissors,draw
21,blue10,blue,random,green13,green,mirror,rock,paper,loss
21,red05,red,dominant,black02,black,lstm,rock,paper,loss
21,green14,green,mirror,green15,green,mirror,scissors,rock,loss
21,green16,green,mirror,blue11,blue,random,paper,paper,draw
21,green17,green,mirror,blue12,blue,random,scissors,scissors,draw
21,green18,green,mirror,green19,green,mirror,paper,paper,draw
21,green20,green,mirror,blue13,blue,random,rock,paper,loss
21,green21,green,mirror,black03,black,lstm,paper,scissors,loss
21,blue14,blue,random,green22,green,mirror,scissors,rock,loss
21,green23,green,mirror,green24,green,mirror,rock,paper,loss
21,red06,red,dominant,blue15,blue,random,scissors,paper,win
21,blue16,blue,random,green25,green,mirror,rock,scissors,win
21,red07,red,dominant,black04,black,lstm,rock,scissors,win
21,red08,red,dominant,green26,green,mirror,rock,paper,loss
21,black05,black,lstm,green27,green,mirror,paper,scissors,loss
21,green28,green,mirror,red09,red,dominant,scissors,paper,win
21,purple01,purple,rl,black06,black,lstm,rock,rock,draw
21,green29,green,mirror,blue17,blue,random,scissors,scissors,draw
21,green30,green,mirror,green31,green,mirror,scissors,paper,win
21,green32,green,mirror,green33,green,mirror,rock,rock,draw
21,blue18,blue,random,green34,green,mirror,scissors,rock,loss
21,green35,green,mirror,black07,black,lstm,rock,scissors,win
21,green36,green,mirror,green37,green,mirror,rock,paper,loss
21,blue19,blue,random,green38,green,mirror,rock,paper,loss
